,OrderDate,ProductID,PromotionCode,DiscountAmount,Quantity,UnitPrice,ProductSKU,ProductName,ProductCategory,ItemGroup,KitType,Channels,Demographic,RetailPrice,Month,Year,Day,Season
154,2017-02-12,12,NoPromo,0.0,1,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,12,winter
155,2017-02-12,18,SALE2016-02,4.8,1,119.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,2,2017,12,winter
156,2017-02-13,2,NoPromo,0.0,3,178.94999999999996,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,2,2017,13,winter
157,2017-02-13,3,NoPromo,0.0,8,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,2,2017,13,winter
158,2017-02-13,5,NoPromo,0.0,3,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,2,2017,13,winter
159,2017-02-13,6,NoPromo,0.0,4,258.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,2,2017,13,winter
160,2017-02-13,8,NoPromo,0.0,3,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,2,2017,13,winter
161,2017-02-13,10,NoPromo,0.0,4,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,2,2017,13,winter
162,2017-02-13,11,NoPromo,0.0,5,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,2,2017,13,winter
163,2017-02-13,11,SALE2016-02,6.8,1,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,2,2017,13,winter
164,2017-02-13,12,NoPromo,0.0,8,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,13,winter
165,2017-02-13,12,SALE2016-02,20.25,2,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,13,winter
166,2017-02-13,13,NoPromo,0.0,1,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,2,2017,13,winter
167,2017-02-13,13,SALE2016-02,12.4,1,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,2,2017,13,winter
168,2017-02-13,18,NoPromo,0.0,1,119.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,2,2017,13,winter
169,2017-02-14,2,NoPromo,0.0,2,178.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,2,2017,14,winter
170,2017-02-14,3,NoPromo,0.0,3,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,2,2017,14,winter
171,2017-02-14,5,NoPromo,0.0,1,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,2,2017,14,winter
172,2017-02-14,5,SALE2016-02,4.0,1,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,2,2017,14,winter
173,2017-02-14,6,NoPromo,0.0,5,258.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,2,2017,14,winter
174,2017-02-14,6,SALE2016-02,10.4,1,258.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,2,2017,14,winter
175,2017-02-14,8,NoPromo,0.0,1,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,2,2017,14,winter
176,2017-02-14,8,SALE2016-02,6.8,1,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,2,2017,14,winter
177,2017-02-14,10,NoPromo,0.0,4,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,2,2017,14,winter
178,2017-02-14,11,NoPromo,0.0,2,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,2,2017,14,winter
179,2017-02-14,11,SALE2016-02,16.9,1,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,2,2017,14,winter
180,2017-02-14,12,NoPromo,0.0,4,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,14,winter
181,2017-02-14,12,SALE2016-02,28.9,1,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,14,winter
182,2017-02-14,13,NoPromo,0.0,2,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,2,2017,14,winter
183,2017-02-14,18,NoPromo,0.0,5,119.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,2,2017,14,winter
184,2017-02-15,2,NoPromo,0.0,3,178.94999999999996,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,2,2017,15,winter
185,2017-02-15,3,NoPromo,0.0,7,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,2,2017,15,winter
186,2017-02-15,5,NoPromo,0.0,4,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,2,2017,15,winter
187,2017-02-15,6,NoPromo,0.0,3,258.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,2,2017,15,winter
188,2017-02-15,6,SALE2016-02,14.275,4,258.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,2,2017,15,winter
189,2017-02-15,8,NoPromo,0.0,3,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,2,2017,15,winter
190,2017-02-15,10,NoPromo,0.0,2,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,2,2017,15,winter
191,2017-02-15,11,NoPromo,0.0,2,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,2,2017,15,winter
192,2017-02-15,12,NoPromo,0.0,2,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,15,winter
193,2017-02-15,12,SALE2016-02,28.9,1,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,15,winter
194,2017-02-15,13,NoPromo,0.0,2,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,2,2017,15,winter
195,2017-02-15,18,NoPromo,0.0,1,119.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,2,2017,15,winter
196,2017-02-16,2,NoPromo,0.0,3,178.94999999999996,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,2,2017,16,winter
197,2017-02-16,3,NoPromo,0.0,8,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,2,2017,16,winter
198,2017-02-16,5,NoPromo,0.0,1,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,2,2017,16,winter
199,2017-02-16,6,NoPromo,0.0,2,258.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,2,2017,16,winter
200,2017-02-16,8,NoPromo,0.0,1,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,2,2017,16,winter
201,2017-02-16,9,NoPromo,0.0,2,138.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,2,2017,16,winter
202,2017-02-16,11,NoPromo,0.0,2,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,2,2017,16,winter
203,2017-02-16,12,NoPromo,0.0,5,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,16,winter
204,2017-02-16,12,SALE2016-02,11.6,1,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,16,winter
205,2017-02-16,13,NoPromo,0.0,1,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,2,2017,16,winter
206,2017-02-17,2,NoPromo,0.0,2,178.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,2,2017,17,winter
207,2017-02-17,3,NoPromo,0.0,7,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,2,2017,17,winter
208,2017-02-17,3,SALE2016-02,7.0,1,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,2,2017,17,winter
209,2017-02-17,5,NoPromo,0.0,1,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,2,2017,17,winter
210,2017-02-17,5,SALE2016-02,4.0,1,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,2,2017,17,winter
211,2017-02-17,6,NoPromo,0.0,4,258.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,2,2017,17,winter
212,2017-02-17,8,NoPromo,0.0,2,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,2,2017,17,winter
213,2017-02-17,8,SALE2016-02,16.9,1,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,2,2017,17,winter
214,2017-02-17,9,NoPromo,0.0,1,138.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,2,2017,17,winter
215,2017-02-17,10,NoPromo,0.0,2,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,2,2017,17,winter
216,2017-02-17,11,NoPromo,0.0,3,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,2,2017,17,winter
217,2017-02-17,12,NoPromo,0.0,2,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,17,winter
218,2017-02-17,12,SALE2016-02,28.9,1,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,17,winter
219,2017-02-17,13,NoPromo,0.0,1,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,2,2017,17,winter
220,2017-02-18,3,NoPromo,0.0,12,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,2,2017,18,winter
221,2017-02-18,6,NoPromo,0.0,3,258.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,2,2017,18,winter
222,2017-02-18,8,NoPromo,0.0,1,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,2,2017,18,winter
223,2017-02-18,9,NoPromo,0.0,1,138.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,2,2017,18,winter
224,2017-02-18,10,NoPromo,0.0,1,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,2,2017,18,winter
225,2017-02-18,10,SALE2016-02,6.2,1,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,2,2017,18,winter
226,2017-02-18,11,NoPromo,0.0,1,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,2,2017,18,winter
227,2017-02-18,12,NoPromo,0.0,2,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,18,winter
228,2017-02-18,12,SALE2016-02,28.9,1,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,18,winter
229,2017-02-19,2,NoPromo,0.0,2,178.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,2,2017,19,winter
230,2017-02-19,2,SALE2016-02,12.549999999999999,2,178.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,2,2017,19,winter
231,2017-02-19,3,NoPromo,0.0,5,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,2,2017,19,winter
232,2017-02-19,5,NoPromo,0.0,1,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,2,2017,19,winter
233,2017-02-19,5,SALE2016-02,4.0,1,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,2,2017,19,winter
234,2017-02-19,6,NoPromo,0.0,3,258.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,2,2017,19,winter
235,2017-02-19,6,SALE2016-02,25.9,1,258.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,2,2017,19,winter
236,2017-02-19,9,NoPromo,0.0,1,138.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,2,2017,19,winter
237,2017-02-19,10,NoPromo,0.0,4,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,2,2017,19,winter
238,2017-02-19,11,SALE2016-02,6.8,1,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,2,2017,19,winter
239,2017-02-19,12,NoPromo,0.0,7,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,19,winter
240,2017-02-19,13,NoPromo,0.0,1,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,2,2017,19,winter
241,2017-02-19,18,NoPromo,0.0,2,119.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,2,2017,19,winter
242,2017-02-20,2,NoPromo,0.0,2,178.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,2,2017,20,winter
243,2017-02-20,3,NoPromo,0.0,4,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,2,2017,20,winter
244,2017-02-20,5,NoPromo,0.0,1,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,2,2017,20,winter
245,2017-02-20,6,NoPromo,0.0,3,258.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,2,2017,20,winter
246,2017-02-20,8,NoPromo,0.0,3,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,2,2017,20,winter
247,2017-02-20,11,NoPromo,0.0,1,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,2,2017,20,winter
248,2017-02-20,12,NoPromo,0.0,1,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,20,winter
249,2017-02-20,12,SALE2016-02,28.9,1,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,20,winter
250,2017-02-20,13,NoPromo,0.0,1,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,2,2017,20,winter
251,2017-02-20,18,NoPromo,0.0,1,119.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,2,2017,20,winter
252,2017-02-20,18,SALE2016-02,12.0,1,119.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,2,2017,20,winter
253,2017-02-21,2,NoPromo,0.0,3,178.94999999999996,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,2,2017,21,winter
254,2017-02-21,3,NoPromo,0.0,7,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,2,2017,21,winter
255,2017-02-21,5,NoPromo,0.0,2,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,2,2017,21,winter
256,2017-02-21,6,NoPromo,0.0,5,258.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,2,2017,21,winter
257,2017-02-21,8,NoPromo,0.0,3,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,2,2017,21,winter
258,2017-02-21,8,SALE2016-02,6.8,1,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,2,2017,21,winter
259,2017-02-21,10,NoPromo,0.0,2,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,2,2017,21,winter
260,2017-02-21,11,NoPromo,0.0,2,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,2,2017,21,winter
261,2017-02-21,11,SALE2016-02,6.8,1,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,2,2017,21,winter
262,2017-02-21,12,NoPromo,0.0,5,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,21,winter
263,2017-02-21,12,SALE2016-02,28.9,1,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,21,winter
264,2017-02-21,13,NoPromo,0.0,2,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,2,2017,21,winter
265,2017-02-21,13,SALE2016-02,12.4,1,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,2,2017,21,winter
266,2017-02-21,18,NoPromo,0.0,3,119.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,2,2017,21,winter
267,2017-02-22,2,NoPromo,0.0,1,178.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,2,2017,22,winter
268,2017-02-22,3,NoPromo,0.0,4,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,2,2017,22,winter
269,2017-02-22,5,NoPromo,0.0,2,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,2,2017,22,winter
270,2017-02-22,6,NoPromo,0.0,3,258.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,2,2017,22,winter
271,2017-02-22,6,SALE2016-02,10.4,2,258.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,2,2017,22,winter
272,2017-02-22,8,NoPromo,0.0,2,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,2,2017,22,winter
273,2017-02-22,9,NoPromo,0.0,1,138.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,2,2017,22,winter
274,2017-02-22,10,NoPromo,0.0,4,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,2,2017,22,winter
275,2017-02-22,11,SALE2016-02,6.8,2,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,2,2017,22,winter
276,2017-02-22,12,NoPromo,0.0,3,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,22,winter
277,2017-02-22,13,NoPromo,0.0,1,308.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,2,2017,22,winter
278,2017-02-22,18,NoPromo,0.0,2,119.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,2,2017,22,winter
279,2017-02-23,2,NoPromo,0.0,7,178.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,2,2017,23,winter
280,2017-02-23,3,NoPromo,0.0,7,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,2,2017,23,winter
281,2017-02-23,5,NoPromo,0.0,1,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,2,2017,23,winter
282,2017-02-23,6,NoPromo,0.0,2,258.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,2,2017,23,winter
283,2017-02-23,6,SALE2016-02,10.4,1,258.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,2,2017,23,winter
284,2017-02-23,8,NoPromo,0.0,2,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,2,2017,23,winter
285,2017-02-23,10,NoPromo,0.0,2,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,2,2017,23,winter
286,2017-02-23,10,SALE2016-02,6.2,1,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,2,2017,23,winter
287,2017-02-23,11,NoPromo,0.0,2,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,2,2017,23,winter
288,2017-02-23,12,NoPromo,0.0,7,288.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,2,2017,23,winter
289,2017-02-23,18,NoPromo,0.0,3,119.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,2,2017,23,winter
290,2017-02-24,2,NoPromo,0.0,1,178.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,2,2017,24,winter
291,2017-02-24,3,NoPromo,0.0,4,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,2,2017,24,winter
292,2017-02-24,5,NoPromo,0.0,2,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,2,2017,24,winter
293,2017-02-24,6,NoPromo,0.0,2,258.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,2,2017,24,winter
294,2017-02-24,8,NoPromo,0.0,3,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,2,2017,24,winter
295,2017-02-24,9,NoPromo,0.0,1,138.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,2,2017,24,winter
296,2017-02-24,10,NoPromo,0.0,2,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,2,2017,24,winter
297,2017-02-24,10,SALE2016-02,6.2,1,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,2,2017,24,winter
298,2017-02-24,11,NoPromo,0.0,2,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,2,2017,24,winter
299,2017-02-24,18,SALE2016-02,4.8,1,119.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,2,2017,24,winter
300,2017-02-25,2,NoPromo,0.0,1,178.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,2,2017,25,winter
301,2017-02-25,2,SALE2016-02,17.9,1,178.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,2,2017,25,winter
302,2017-02-25,3,NoPromo,0.0,9,69.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,2,2017,25,winter
303,2017-02-25,5,NoPromo,0.0,3,99.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,2,2017,25,winter
304,2017-02-25,6,NoPromo,0.0,4,258.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,2,2017,25,winter
305,2017-02-25,8,NoPromo,0.0,3,168.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,2,2017,25,winter
306,2017-02-25,9,NoPromo,0.0,1,138.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,2,2017,25,winter
307,2017-02-25,10,NoPromo,0.0,3,154.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,2,2017,25,winter
308,2017-02-25,11,NoPromo,0.0,3,168.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,2,2017,25,winter
